CreateTime,Des,Emotions
1672833051,0,中性
1672833057,0,积极
1672833066,0,积极
1672833165,1,积极
1672833317,0,积极
1672833328,0,中性
1672833333,0,积极
1672833341,0,中性
1672833347,0,中性
1672833349,1,积极
1672833773,1,中性
1672833781,1,积极
1672833784,1,积极
1672834958,0,中性
1672834960,0,消极
1672834967,0,中性
1672836503,0,积极
1672836505,0,积极
1672836508,0,积极
1672836514,0,消极
1672836519,0,中性
1672838434,0,中性
1672838439,0,消极
1672838441,0,中性
1672838447,0,中性
1672838455,1,消极
1672838459,0,中性
1672838470,0,中性
1672838475,0,消极
1672838478,0,中性
1672838481,0,积极
1672839309,0,积极
1672839311,0,积极
1672839352,0,积极
1672842565,1,中性
1672842571,1,中性
1672842574,0,中性
1672842582,1,中性
1672842586,0,消极
1672842588,0,积极
1672842597,0,积极
1672843868,0,积极
1672843872,0,积极
1672843879,1,积极
1672844360,1,中性
1672844366,1,中性
1672844370,1,中性
1672844373,0,积极
1672844374,0,中性
1672844374,1,中性
1672844377,0,中性
1672844379,0,消极
1672844382,0,中性
1672844385,0,积极
1672844388,1,积极
1672844391,0,积极
1672845688,1,中性
1672845689,1,中性
1672845691,1,中性
1672845694,0,中性
1672845697,1,中性
1672845707,1,中性
1672845712,0,积极
1672845716,0,积极
1672845750,0,积极
1672845795,1,消极
1672845801,0,积极
1672845812,0,积极
1672845821,0,消极
1672845836,0,中性
1672846655,1,中性
1672846656,1,积极
1672846662,0,积极
1672846665,0,中性
1672846666,1,积极
1672846669,0,积极
1672846675,1,积极
1672846676,0,积极
1672846678,0,中性
1672846680,1,中性
1672846686,0,积极
1672846689,0,积极
1672846690,1,中性
1672846698,0,中性
1672846701,0,消极
1672846707,1,中性
1672846892,0,消极
1672846899,0,积极
1672846905,0,中性
1672846906,0,中性
1672846937,0,消极
1672847402,0,中性
1672847405,0,积极
1672847436,1,积极
1672847532,0,积极
1672849375,0,积极
1672849453,0,中性
1672849459,1,中性
1672849463,0,积极
1672849465,0,中性
1672850501,0,积极
1672850999,1,积极
1672851001,1,消极
1672851015,0,消极
1672851022,0,消极
1672851073,1,消极
1672851086,0,中性
1672851098,0,积极
1672851190,0,积极
1672851277,0,中性
1672851766,1,积极
1672851789,0,积极
1672851806,1,积极
1672851816,0,中性
1672851821,0,消极
1672851823,0,积极
1672851849,0,中性
1672852055,1,消极
1672852064,0,消极
1672852068,0,消极
1672852073,0,积极
1672852270,0,消极
1672852441,1,消极
1672852468,0,积极
1672852472,0,中性
1672852475,0,积极
1672852477,0,积极
1672852485,0,积极
1672852497,1,中性
1672852511,0,积极
1672852518,0,中性
1672852526,0,消极
1672852529,1,中性
1672852533,0,积极
1672852536,0,中性
1672852540,0,积极
1672852655,0,消极
1672852663,1,积极
1672852665,1,积极
1672852681,0,积极
1672852686,0,积极
1672852703,0,中性
1672852719,1,积极
1672852756,0,积极
1672852765,0,积极
1672852780,0,中性
1672852793,0,中性
1672853440,1,积极
1672868455,0,消极
1672868460,0,消极
1672868483,0,积极
1672868489,0,中性
1672868511,0,积极
1672868520,0,积极
1672868536,0,消极
1672868579,0,积极
1672868583,0,积极
1672881856,0,中性
1672881861,0,积极
1672883647,1,积极
1672883656,1,中性
1672883660,0,积极
1672883669,0,积极
1672883679,0,积极
1672883683,0,积极
1672883690,1,中性
1672883695,0,中性
1672883698,1,中性
1672883703,0,积极
1672883709,0,中性
1672883818,0,积极
1672883822,0,中性
1672883893,1,积极
1672885912,0,积极
1672885916,0,积极
1672886367,1,积极
1672888548,1,中性
1672888701,0,积极
1672888705,0,积极
1672889123,1,中性
1672889130,0,积极
1672889135,0,积极
1672889215,1,中性
1672889219,1,中性
1672889220,0,中性
1672889226,1,中性
1672889229,0,中性
1672889235,1,中性
1672889236,0,中性
1672889245,0,中性
1672889956,1,积极
1672889959,1,中性
1672889972,1,中性
1672889978,0,中性
1672890017,0,中性
1672890038,1,中性
1672890045,0,中性
1672890053,0,积极
1672890061,0,中性
1672890334,1,积极
1672892142,1,消极
1672892178,0,消极
1672892219,0,中性
1672892227,0,中性
1672892274,0,积极
1672892320,1,中性
1672892326,0,中性
1672892334,1,中性
1672892359,1,积极
1672892372,0,中性
1672892373,0,中性
1672892377,0,中性
1672892379,0,中性
1672892386,0,中性
1672892393,0,中性
1672892405,0,中性
1672892428,1,积极
1672892696,0,中性
1672892698,0,中性
1672896866,1,积极
1672898213,0,积极
1672898215,0,消极
1672898219,0,中性
1672898557,1,中性
1672898566,0,积极
1672898572,0,中性
1672898573,0,中性
1672899085,0,积极
1672899094,0,中性
1672899101,0,中性
1672899428,1,中性
1672899472,0,消极
1672899478,0,消极
1672899943,0,中性
1672899946,0,中性
1672899948,0,积极
1672899976,1,积极
1672901131,0,中性
1672901158,1,消极
1672901195,0,中性
1672901214,0,中性
1672901220,1,中性
1672901374,1,消极
1672901381,0,消极
1672901396,0,积极
1672901564,1,中性
1672901615,0,中性
1672901621,0,中性
1672901635,0,中性
1672901660,0,中性
1672901681,0,积极
1672901689,1,消极
1672901693,0,消极
1672901698,0,中性
1672901714,1,消极
1672901716,1,消极
1672901740,0,中性
1672901747,0,中性
1672901755,0,中性
1672901759,0,中性
1672901763,0,积极
1672902654,1,消极
1672902656,0,积极
1672902664,0,中性
1672902680,0,中性
1672902687,0,中性
1672903961,1,消极
1672903971,0,积极
1672903980,0,积极
1672905363,0,中性
1672905380,0,中性
1672905393,0,积极
1672905481,1,中性
1672905495,0,积极
1672905501,0,消极
1672905508,1,消极
1672905521,0,中性
1672905527,0,中性
1672905543,0,中性
1672905557,0,消极
1672905745,0,消极
1672905747,1,消极
1672905751,1,中性
1672905763,0,消极
1672908805,1,中性
1672908833,0,消极
1672908841,0,消极
1672908847,0,积极
1672908855,0,积极
1672908859,1,中性
1672908866,1,中性
1672908873,1,中性
1672908876,0,中性
1672908885,1,中性
1672908899,1,中性
1672908934,0,积极
1672908940,0,中性
1672908952,1,积极
1672910733,1,积极
1672910851,0,消极
1672910853,0,积极
1672911259,1,中性
1672911414,0,中性
1672911420,0,积极
1672911449,1,消极
1672911463,1,中性
1672911467,1,中性
1672911487,1,积极
1672911870,0,积极
1672911874,0,积极
1672911877,1,中性
1672911880,1,消极
1672911892,0,消极
1672911907,0,中性
1672912175,0,中性
1672912191,0,消极
1672914769,1,中性
1672914783,1,消极
1672915087,0,积极
1672915090,0,中性
1672915250,0,中性
1672915472,1,积极
1672915583,0,积极
1672920419,0,积极
1672922463,1,积极
1672922469,1,中性
1672922478,1,中性
1672922511,0,积极
1672922514,0,积极
1672923367,1,积极
1672923377,0,积极
1672923378,1,中性
1672923397,1,消极
1672923411,0,中性
1672923473,0,积极
1672923479,1,积极
1672923486,1,中性
1672923488,1,积极
1672923493,0,积极
1672923496,0,中性
1672923503,0,积极
1672923509,0,积极
1672923513,0,消极
1672923532,0,积极
1672923542,1,中性
1672923581,0,消极
1672923595,0,中性
1672923684,0,积极
1672923771,0,积极
1672923783,0,中性
1672924281,0,积极
1672924289,1,积极
1672924290,0,中性
1672924309,0,中性
1672924317,0,中性
1672924321,1,积极
1672924322,0,消极
1672924324,0,中性
1672924341,0,中性
1672924354,0,中性
1672924356,0,积极
1672924359,1,积极
1672924603,0,积极
1672925124,0,消极
1672925157,1,积极
1672925166,0,中性
1672925278,0,消极
1672925345,0,中性
1672925354,0,中性
1672925365,0,中性
1672925374,0,积极
1672929346,1,消极
1672929354,0,消极
1672929363,0,中性
1672929372,0,积极
1672930089,0,中性
1672930092,0,消极
1672930100,0,积极
1672931109,1,消极
1672931123,0,积极
1672931138,0,积极
1672931150,0,中性
1672933860,1,消极
1672933866,0,积极
1672933876,0,中性
1672933882,0,消极
1672933885,0,消极
1672933892,0,积极
1672933911,0,中性
1672933921,0,积极
1672933925,1,积极
1672933928,0,中性
1672933945,1,中性
1672933952,0,消极
1672933967,0,中性
1672933982,0,中性
1672934006,0,中性
1672934009,0,积极
1672935029,0,积极
1672935239,0,积极
1672936056,1,积极
1672936061,1,中性
1672936070,0,积极
1672936073,0,积极
1672936079,0,积极
1672936105,0,中性
1672937452,1,积极
1672937457,1,中性
1672937463,0,积极
1672937470,0,积极
1672937490,0,中性
1672937492,0,中性
1672937619,1,中性
1672937628,1,中性
1672937643,0,积极
1672937644,0,中性
1672937730,0,中性
1672937768,1,积极
1672937776,0,中性
1672937785,0,积极
1672938021,1,消极
1672938041,0,中性
1672938061,0,中性
1672938076,1,中性
1672938084,1,中性
1672938116,0,中性
1672938121,0,中性
1672938131,0,中性
1672938141,1,中性
1672938171,0,中性
1672938178,0,中性
1672938186,0,中性
1672938186,1,中性
1672938189,1,中性
1672938210,0,中性
1672938216,0,中性
1672938222,0,中性
1672938231,0,中性
1672938235,1,中性
1672938304,0,中性
1672938306,0,积极
1672938324,0,中性
1672938329,1,中性
1672938333,0,中性
1672938343,0,中性
1672938348,0,中性
1672938353,0,中性
1672938358,0,中性
1672938362,0,中性
1672938369,1,中性
1672938373,0,中性
1672938373,1,中性
1672938376,0,积极
1672938445,1,积极
1672938446,0,中性
1672938452,1,中性
1672938452,0,中性
1672938461,1,中性
1672938500,0,中性
1672938523,0,中性
1672938530,0,积极
1672938531,0,积极
1672938534,0,中性
1672938566,0,中性
1672938591,1,消极
1672938597,0,积极
1672938599,1,消极
1672938601,0,积极
1672938606,0,中性
1672938629,0,中性
1672938728,1,中性
1672938774,1,消极
1672938777,0,中性
1672938783,0,中性
1672938858,0,中性
1672939057,1,中性
1672939065,1,消极
1672939078,1,中性
1672939081,1,中性
1672939141,1,中性
1672939199,0,积极
1672939208,0,积极
1672939216,0,积极
1672939223,0,中性
1672939224,0,积极
1672939325,0,积极
1672939361,0,积极
1672939369,0,中性
1672939812,0,积极
1672939821,1,积极
1672940068,0,积极
1672940262,0,积极
1672940269,0,消极
1672940273,0,消极
1672940598,1,中性
1672940610,1,消极
1672940622,0,积极
1672940626,0,中性
1672940880,1,中性
1672940884,1,消极
1672940888,0,积极
1672940890,0,积极
1672940895,0,积极
1672940901,0,中性
1672940908,0,积极
1672940923,0,消极
1672940942,0,消极
1672940945,0,积极
1672941646,0,中性
1672941729,0,积极
1672941734,0,积极
1672941995,0,积极
1672942009,1,积极
1672942018,0,消极
1672942023,0,积极
1672942330,0,积极
1672942333,0,积极
1672942339,0,积极
1672942341,1,中性
1672942349,0,中性
1672942359,0,中性
1672942382,0,中性
1672942387,0,消极
1672942400,0,积极
1672942416,0,消极
1672942496,0,中性
1672942499,0,积极
1672942636,1,积极
1672942653,0,中性
1672942655,0,积极
1672942659,0,积极
1672942664,1,中性
1672943051,0,积极
1672943082,0,积极
1672943086,0,积极
1672943156,1,积极
1672943158,1,积极
1672943175,0,积极
1672943393,1,中性
1672943404,1,积极
1672943638,0,积极
1672943641,0,中性
1672966611,0,积极
1672966613,0,积极
1672966616,0,中性
1672968228,0,中性
1672970135,0,积极
1672970645,0,中性
1672970654,0,消极
1672970667,0,中性
1672970697,0,积极
1672972975,0,中性
1672972979,0,积极
1672973197,1,中性
1672973820,0,积极
1672973827,0,积极
1672973846,0,中性
1672974065,1,积极
1672974491,0,中性
1672974506,0,积极
1672977879,0,积极
1672978909,1,积极
1672978919,0,积极
1672978922,0,积极
1672978938,0,积极
1672980970,1,积极
1672980973,1,中性
1672980999,0,积极
1672981004,0,中性
1672981033,1,中性
1672981186,1,中性
1672981193,0,积极
1672983377,0,积极
1672983384,0,中性
1672983400,0,消极
1672983408,0,中性
1672991437,1,中性
1672995154,1,积极
1672995235,0,积极
1672995893,0,积极
1672995906,0,积极
1672995911,0,中性
1672995913,0,中性
1672996012,0,中性
1672996014,0,中性
1672996046,1,积极
1672996135,0,中性
1672998087,1,中性
1672998096,0,积极
1672998101,0,积极
1672998104,0,中性
1672998179,1,消极
1672998181,1,积极
1672998186,0,积极
1672998188,0,中性
1672998619,0,中性
1672998631,0,中性
1672998639,0,积极
1672998657,1,中性
1672998672,0,中性
1672998821,1,积极
1672998823,1,中性
1672998827,0,积极
1672998834,1,中性
1672998837,1,消极
1672998845,0,积极
1672998849,0,中性
1672998867,1,积极
1672998874,1,消极
1672999230,0,积极
1672999241,0,中性
1672999317,0,中性
1672999325,1,中性
1672999327,0,中性
1672999336,1,积极
1672999337,0,中性
1672999416,0,中性
1672999421,1,中性
1672999423,1,积极
1672999430,0,中性
1672999434,0,中性
1672999467,0,中性
1672999476,1,积极
1672999482,0,中性
1672999484,0,积极
1673000452,0,中性
1673000469,0,消极
1673000488,1,中性
1673000495,0,中性
1673000499,0,中性
1673000570,0,中性
1673000574,0,积极
1673002451,1,积极
1673002461,1,消极
1673002499,0,积极
1673002504,0,积极
1673002602,1,中性
1673002619,0,积极
1673002622,0,消极
1673003404,1,积极
1673003413,0,积极
1673003415,0,积极
1673003429,0,积极
1673003431,0,中性
1673005772,1,积极
1673005789,0,积极
1673009646,0,积极
1673011773,0,积极
1673011806,1,消极
1673013105,0,中性
1673014435,1,积极
1673014448,0,积极
1673021545,0,积极
1673022199,1,消极
1673022207,0,积极
1673022209,0,积极
1673022212,0,积极
1673022968,0,积极
1673023943,0,积极
1673024569,1,中性
1673024690,1,中性
1673024699,1,消极
1673024866,0,积极
1673024868,0,积极
1673024886,1,积极
1673024905,0,中性
1673024909,0,中性
1673024929,0,中性
1673024936,0,中性
1673024943,0,中性
1673024955,0,积极
1673025472,1,消极
1673025479,0,中性
1673025486,0,积极
1673027338,0,消极
1673027341,0,积极
1673027873,0,积极
1673027884,0,消极
1673027894,0,积极
1673027921,1,中性
1673028101,1,中性
1673028106,1,中性
1673028172,0,消极
1673028205,0,中性
1673028213,1,消极
1673028223,1,中性
1673028233,1,消极
1673028237,0,中性
1673028240,0,中性
1673028251,0,中性
1673028264,1,中性
1673028268,0,消极
1673028274,0,消极
1673028279,1,中性
1673028280,0,积极
1673028283,0,消极
1673028286,1,中性
1673028297,1,中性
1673028298,0,消极
1673028305,0,消极
1673028313,1,积极
1673028334,0,中性
1673028479,1,消极
1673028532,0,积极
1673028536,0,中性
1673028538,0,中性
1673028541,1,消极
1673028552,0,中性
1673028555,0,中性
1673028560,0,消极
1673028562,1,中性
1673028566,1,中性
1673028569,1,中性
1673028574,0,消极
1673028582,0,中性
1673028600,1,中性
1673028612,0,积极
1673028616,0,中性
1673028626,1,中性
1673028630,0,中性
1673028634,1,中性
1673028635,0,中性
1673028638,0,中性
1673028642,1,消极
1673028653,1,中性
1673028671,0,消极
1673028692,0,消极
1673028749,1,中性
1673028756,1,消极
1673028758,0,积极
1673028759,1,积极
1673028760,0,消极
1673028765,1,消极
1673028766,0,消极
1673028769,0,消极
1673028775,0,消极
1673028782,0,消极
1673028786,1,中性
1673028790,0,中性
1673028793,1,积极
1673028800,1,中性
1673028804,0,积极
1673028805,1,中性
1673028806,1,中性
1673028812,0,中性
1673028954,1,中性
1673029336,0,中性
1673029344,0,消极
1673029391,1,中性
1673029401,0,中性
1673029410,0,中性
1673029429,0,消极
1673029434,0,中性
1673029544,0,中性
1673029547,0,中性
1673029559,0,中性
1673029560,1,中性
1673029565,1,中性
1673029573,0,中性
1673029627,1,中性
1673029643,1,中性
1673029659,1,中性
1673029672,1,消极
1673029685,1,消极
1673029742,1,中性
1673029746,0,中性
1673029750,0,消极
1673029751,1,中性
1673029757,1,中性
1673029764,0,积极
1673029769,0,积极
1673029771,1,中性
1673029781,0,积极
1673029783,1,中性
1673029795,0,积极
1673029797,1,中性
1673029801,0,积极
1673029805,1,中性
1673029808,0,积极
1673029893,0,积极
1673030347,1,积极
1673030352,0,中性
1673030354,0,积极
1673030355,1,中性
1673030361,1,中性
1673030368,0,中性
1673030370,0,中性
1673030459,1,中性
1673030494,1,消极
1673030794,1,消极
1673030804,0,消极
1673030808,1,积极
1673030814,0,中性
1673030931,1,积极
1673030937,1,中性
1673030942,1,消极
1673031171,0,中性
1673031174,0,消极
1673031186,0,消极
1673031207,1,中性
1673031215,1,积极
1673031231,0,消极
1673031243,0,积极
1673031247,0,积极
1673031262,1,中性
1673031280,1,中性
1673031289,1,中性
1673031296,0,中性
1673031304,0,中性
1673031315,1,中性
1673031318,1,消极
1673031322,1,中性
1673031368,1,积极
1673031373,1,中性
1673031386,1,消极
1673031580,0,积极
1673031591,0,中性
1673031596,0,中性
1673031613,0,中性
1673031619,0,中性
1673031653,1,中性
1673031666,0,中性
1673031670,1,积极
1673031691,0,中性
1673031698,0,积极
1673031851,1,中性
1673031884,0,中性
1673031893,0,消极
1673031925,0,中性
1673031928,0,中性
1673031941,0,积极
1673032039,1,中性
1673032043,1,消极
1673032046,1,中性
1673032048,0,中性
1673032054,0,消极
1673032057,1,中性
1673032064,1,中性
1673032085,1,积极
1673032094,1,中性
1673032102,0,中性
1673032107,0,中性
1673032113,0,中性
1673032118,0,消极
1673032126,1,积极
1673032133,0,消极
1673032144,0,中性
1673032158,0,消极
1673032159,0,中性
1673032159,1,消极
1673032169,0,中性
1673032170,1,中性
